"reserve_id","hotel_id","customer_id","reserve_datetime","checkin_date","checkin_time","checkout_date","people_num","total_price"
r284,h_160,c_67,2016-07-27 17:57:18,2016-08-18,09:00:00,2016-08-20,4,99200
r285,h_121,c_67,2016-09-27 06:13:19,2016-10-12,12:00:00,2016-10-14,4,184000
r286,h_182,c_67,2017-04-05 16:06:26,2017-04-22,10:00:00,2017-04-25,1,46500
r287,h_175,c_67,2017-10-06 08:09:29,2017-10-15,11:30:00,2017-10-17,3,114000
r288,h_40,c_68,2016-05-17 11:01:40,2016-06-14,12:30:00,2016-06-16,3,53400
r289,h_71,c_68,2016-06-24 01:29:46,2016-07-23,11:30:00,2016-07-24,2,46000
r290,h_117,c_68,2017-01-17 22:15:27,2017-01-22,10:30:00,2017-01-24,1,29400
r291,h_278,c_69,2016-01-10 14:50:09,2016-02-03,10:00:00,2016-02-04,2,21200
r292,h_102,c_69,2016-05-10 08:36:55,2016-05-25,11:00:00,2016-05-27,4,48000
r293,h_96,c_69,2016-07-23 12:29:01,2016-08-11,11:30:00,2016-08-13,2,29600
r294,h_109,c_69,2017-02-09 11:09:29,2017-02-13,10:30:00,2017-02-15,2,42000
r295,h_73,c_69,2017-06-10 13:15:16,2017-06-24,12:00:00,2017-06-27,4,238800
r296,h_274,c_69,2017-11-19 20:52:10,2017-12-01,10:30:00,2017-12-04,4,188400
r297,h_227,c_69,2018-02-23 00:57:53,2018-03-22,11:30:00,2018-03-24,3,47400
r298,h_201,c_69,2018-07-08 19:43:45,2018-07-20,10:30:00,2018-07-21,1,8900
r299,h_287,c_70,2016-06-14 05:16:41,2016-06-26,12:00:00,2016-06-28,3,87000
r300,h_56,c_70,2016-08-10 01:05:11,2016-08-15,11:00:00,2016-08-18,3,287100
r301,h_44,c_70,2016-11-18 17:29:29,2016-11-23,10:30:00,2016-11-24,4,19600
r302,h_204,c_71,2016-04-14 07:49:59,2016-04-28,09:30:00,2016-04-29,3,36300
r303,h_203,c_71,2016-06-22 23:29:11,2016-07-12,09:30:00,2016-07-15,4,334800
r304,h_197,c_71,2016-07-21 07:57:10,2016-08-10,12:00:00,2016-08-11,3,12000
r305,h_266,c_71,2016-09-30 23:49:24,2016-10-22,12:30:00,2016-10-23,1,11600
r306,h_26,c_73,2016-02-16 09:08:49,2016-02-28,12:30:00,2016-03-01,2,199600
r307,h_204,c_73,2016-05-30 09:24:37,2016-06-26,10:30:00,2016-06-28,2,48400
r308,h_55,c_73,2016-07-26 05:59:08,2016-08-12,10:00:00,2016-08-13,2,28400
r309,h_52,c_73,2016-12-06 13:51:09,2016-12-31,11:30:00,2017-01-03,4,325200
r310,h_219,c_73,2017-03-30 01:52:36,2017-04-18,11:00:00,2017-04-21,1,30900
r311,h_157,c_74,2016-01-19 14:03:43,2016-01-19,11:30:00,2016-01-20,2,69200
r312,h_152,c_74,2016-04-24 02:14:44,2016-05-13,12:30:00,2016-05-14,4,67600
r313,h_271,c_74,2016-09-02 16:37:07,2016-09-11,12:30:00,2016-09-12,3,26100
r314,h_199,c_74,2016-12-17 00:38:30,2016-12-28,12:00:00,2016-12-30,1,36400
r315,h_297,c_74,2017-03-04 10:41:49,2017-03-08,10:00:00,2017-03-09,1,30000
r316,h_64,c_75,2016-02-16 06:49:35,2016-02-28,11:30:00,2016-02-29,3,48000
r317,h_272,c_75,2016-05-12 13:59:20,2016-05-20,12:30:00,2016-05-23,4,340800
r318,h_7,c_75,2016-11-07 23:16:34,2016-12-02,10:30:00,2016-12-05,2,113400
r319,h_251,c_75,2017-02-26 00:03:05,2017-03-05,12:00:00,2017-03-08,4,68400
r320,h_216,c_75,2017-06-25 18:23:52,2017-07-14,12:30:00,2017-07-16,4,154400
r321,h_124,c_75,2017-09-06 21:52:51,2017-09-21,10:00:00,2017-09-24,4,799200
r322,h_300,c_75,2018-03-18 22:09:08,2018-04-17,09:00:00,2018-04-19,1,32600
r323,h_215,c_75,2018-08-01 13:31:03,2018-08-17,11:00:00,2018-08-19,4,123200
r324,h_173,c_76,2016-01-19 19:14:28,2016-01-23,09:00:00,2016-01-26,3,360000
r325,h_253,c_76,2016-03-25 20:45:08,2016-04-15,11:30:00,2016-04-18,2,31200
r326,h_16,c_76,2016-06-24 20:21:57,2016-07-01,10:00:00,2016-07-03,3,136200
r327,h_220,c_76,2016-09-19 03:30:54,2016-10-02,09:30:00,2016-10-03,3,37200
r328,h_48,c_76,2016-10-11 15:51:25,2016-10-14,11:00:00,2016-10-16,4,360000
r329,h_25,c_76,2016-11-07 00:44:15,2016-11-16,12:30:00,2016-11-17,2,20200
r330,h_1,c_76,2016-12-25 12:02:22,2016-12-30,10:00:00,2017-01-01,4,208800
r331,h_35,c_76,2017-01-07 09:06:21,2017-01-21,11:30:00,2017-01-22,3,10500
r332,h_257,c_77,2016-03-30 14:14:01,2016-04-08,09:30:00,2016-04-09,4,32000
r333,h_86,c_77,2016-08-04 02:53:38,2016-08-07,10:00:00,2016-08-08,3,64200
r334,h_75,c_77,2016-08-17 19:29:12,2016-09-10,11:00:00,2016-09-13,1,24300
r335,h_224,c_77,2016-10-22 10:14:59,2016-11-08,10:00:00,2016-11-09,3,12000
r336,h_24,c_78,2016-05-29 12:17:12,2016-06-28,11:30:00,2016-06-30,3,27600
r337,h_53,c_78,2016-11-24 06:29:32,2016-12-10,11:30:00,2016-12-13,4,44400
r338,h_34,c_78,2017-05-21 19:52:41,2017-06-07,09:30:00,2017-06-08,1,8500
r339,h_205,c_79,2016-06-06 18:58:38,2016-06-17,09:30:00,2016-06-19,1,14200
r340,h_178,c_81,2016-01-15 21:32:53,2016-01-31,09:00:00,2016-02-01,1,21000
r341,h_137,c_81,2016-06-16 21:50:20,2016-06-16,10:00:00,2016-06-17,4,24800
r342,h_112,c_81,2016-10-14 08:31:48,2016-11-08,11:30:00,2016-11-10,4,312000
r343,h_278,c_81,2017-03-07 00:55:18,2017-03-28,12:30:00,2017-03-29,3,31800
r344,h_275,c_81,2017-06-22 23:20:27,2017-06-24,12:00:00,2017-06-26,1,37200
r345,h_100,c_81,2017-10-01 20:27:36,2017-10-29,12:30:00,2017-10-30,4,19200
r346,h_31,c_81,2017-12-09 06:46:34,2018-01-05,09:30:00,2018-01-06,1,17600
r347,h_130,c_82,2016-05-09 14:32:41,2016-05-21,12:30:00,2016-05-23,2,100800
r348,h_161,c_82,2016-09-22 22:29:52,2016-10-10,10:30:00,2016-10-12,2,178400
r349,h_193,c_82,2017-03-25 23:57:53,2017-04-10,11:30:00,2017-04-12,3,351000
r350,h_151,c_82,2017-06-16 11:12:14,2017-06-21,09:30:00,2017-06-24,2,249000
r351,h_53,c_82,2017-10-23 19:30:57,2017-11-11,10:30:00,2017-11-13,3,22200
r352,h_136,c_82,2018-02-08 18:14:31,2018-02-12,12:00:00,2018-02-13,4,82800
r353,h_78,c_82,2018-08-04 08:28:16,2018-08-04,11:30:00,2018-08-06,1,21400
r354,h_35,c_82,2018-09-22 15:44:06,2018-10-22,09:00:00,2018-10-25,1,10500
r355,h_46,c_83,2016-06-25 21:13:13,2016-07-21,11:30:00,2016-07-23,4,148000
r356,h_76,c_83,2016-09-20 17:02:33,2016-09-26,11:00:00,2016-09-29,4,110400
r357,h_92,c_83,2016-12-18 18:09:11,2016-12-23,09:00:00,2016-12-26,3,309600
r358,h_68,c_83,2017-01-21 22:18:57,2017-02-20,12:00:00,2017-02-21,4,34400
r359,h_217,c_83,2017-08-12 01:14:33,2017-08-21,11:30:00,2017-08-23,3,68400
r360,h_295,c_83,2017-09-14 16:14:51,2017-09-18,12:30:00,2017-09-20,2,22400
r361,h_28,c_83,2018-02-01 03:38:29,2018-02-25,09:30:00,2018-02-28,3,51300
r362,h_274,c_83,2018-04-08 03:44:49,2018-04-18,12:00:00,2018-04-21,4,188400
r363,h_7,c_84,2016-06-24 08:21:50,2016-07-02,11:30:00,2016-07-04,2,75600
r364,h_79,c_84,2016-08-20 04:42:10,2016-09-06,11:30:00,2016-09-09,1,60000
r365,h_107,c_84,2016-10-01 11:31:29,2016-10-29,09:00:00,2016-10-31,1,37600
r366,h_204,c_85,2016-03-24 21:52:52,2016-04-20,11:00:00,2016-04-23,2,72600
r367,h_239,c_85,2016-05-10 23:25:39,2016-05-11,09:30:00,2016-05-13,2,226000
r368,h_260,c_85,2016-06-24 18:01:28,2016-07-11,12:00:00,2016-07-13,2,164000
r369,h_230,c_85,2016-08-14 19:48:56,2016-08-18,10:00:00,2016-08-21,2,104400
r370,h_260,c_85,2017-01-23 15:55:23,2017-02-03,12:30:00,2017-02-04,4,164000
r371,h_189,c_86,2016-04-04 14:04:16,2016-04-16,10:00:00,2016-04-19,3,72000
r372,h_152,c_86,2016-06-29 18:53:40,2016-07-14,11:30:00,2016-07-16,2,67600
r373,h_137,c_87,2016-01-29 21:21:31,2016-02-18,12:30:00,2016-02-21,4,74400
r374,h_54,c_87,2016-03-24 19:59:30,2016-04-17,12:30:00,2016-04-18,2,25600
r375,h_219,c_87,2016-06-22 21:56:52,2016-06-26,11:30:00,2016-06-28,4,82400
r376,h_45,c_87,2016-09-23 21:00:03,2016-10-22,12:00:00,2016-10-24,3,60000
r377,h_275,c_87,2016-11-25 06:28:06,2016-11-28,10:30:00,2016-12-01,2,111600
r378,h_109,c_87,2017-01-06 06:29:47,2017-01-25,11:00:00,2017-01-28,2,63000
r379,h_8,c_87,2017-05-03 00:04:07,2017-05-29,12:00:00,2017-06-01,3,111600
r380,h_196,c_87,2017-07-14 22:04:48,2017-08-01,09:00:00,2017-08-04,1,70500
r381,h_166,c_88,2016-02-11 03:35:23,2016-02-16,09:30:00,2016-02-18,1,33200
r382,h_34,c_88,2016-03-05 07:44:19,2016-03-31,11:30:00,2016-04-02,4,68000
r383,h_62,c_88,2016-06-28 06:02:10,2016-07-16,09:00:00,2016-07-18,1,93600
r384,h_135,c_88,2016-09-25 19:49:28,2016-10-08,11:30:00,2016-10-11,3,104400
r385,h_86,c_88,2016-11-11 11:56:12,2016-11-22,10:00:00,2016-11-24,3,128400
r386,h_233,c_88,2017-03-20 08:21:16,2017-03-23,10:00:00,2017-03-24,1,8900
r387,h_94,c_88,2017-04-26 23:26:24,2017-05-16,11:00:00,2017-05-17,3,47100
r388,h_125,c_88,2017-09-04 04:01:33,2017-09-27,11:00:00,2017-09-29,4,86400
r389,h_160,c_89,2016-02-11 13:34:05,2016-02-24,09:30:00,2016-02-25,4,49600
r390,h_73,c_89,2016-02-26 15:39:37,2016-03-27,11:00:00,2016-03-29,4,159200
r391,h_51,c_89,2016-05-06 20:53:06,2016-05-18,10:00:00,2016-05-21,1,40200
r392,h_241,c_90,2016-02-20 13:02:41,2016-03-20,12:30:00,2016-03-21,2,12000
r393,h_222,c_90,2016-07-22 23:06:16,2016-08-06,10:30:00,2016-08-08,3,120000
r394,h_41,c_90,2017-01-01 18:56:53,2017-01-14,11:00:00,2017-01-17,4,46800
r395,h_83,c_91,2016-06-11 09:51:25,2016-07-02,10:30:00,2016-07-05,3,559800
r396,h_141,c_91,2016-09-09 10:50:35,2016-09-26,09:00:00,2016-09-28,4,141600
r397,h_217,c_91,2017-01-04 20:46:18,2017-01-04,10:30:00,2017-01-05,2,22800
r398,h_97,c_92,2016-01-23 04:47:43,2016-02-11,12:30:00,2016-02-14,4,250800
r399,h_50,c_92,2016-07-31 22:33:14,2016-08-30,12:00:00,2016-08-31,1,5100
r400,h_41,c_92,2016-11-22 06:23:43,2016-11-26,09:00:00,2016-11-29,3,35100
r401,h_77,c_92,2017-01-17 21:51:23,2017-02-12,12:00:00,2017-02-13,2,88400
r402,h_241,c_93,2016-03-04 05:19:37,2016-03-21,11:30:00,2016-03-24,3,54000
r403,h_162,c_93,2016-04-29 16:30:32,2016-05-06,10:30:00,2016-05-08,4,84000
r404,h_25,c_93,2016-05-13 15:30:08,2016-05-28,12:30:00,2016-05-30,3,60600
r405,h_64,c_93,2016-09-04 11:25:03,2016-09-15,10:00:00,2016-09-18,2,96000
r406,h_177,c_93,2016-09-18 08:05:34,2016-09-26,09:00:00,2016-09-27,3,210300
r407,h_162,c_93,2016-10-09 19:01:46,2016-10-18,12:00:00,2016-10-20,4,84000
r408,h_111,c_94,2016-04-02 08:48:00,2016-04-30,12:00:00,2016-05-02,3,261600
r409,h_84,c_94,2016-07-27 14:51:46,2016-08-12,10:00:00,2016-08-14,2,97600
r410,h_277,c_94,2016-08-15 06:32:19,2016-09-04,10:30:00,2016-09-06,3,78600
r411,h_92,c_94,2017-01-06 09:34:57,2017-01-31,10:30:00,2017-02-02,2,137600
r412,h_164,c_96,2016-05-29 20:24:28,2016-06-18,09:30:00,2016-06-21,3,114300
r413,h_248,c_96,2016-12-15 15:15:00,2017-01-12,11:30:00,2017-01-15,3,154800
r414,h_235,c_96,2017-01-28 08:35:48,2017-02-26,12:00:00,2017-02-28,2,16800
r415,h_235,c_97,2016-02-16 13:12:40,2016-02-23,10:30:00,2016-02-24,3,12600
r416,h_116,c_97,2016-02-25 11:20:37,2016-03-14,11:30:00,2016-03-16,2,53600
r417,h_80,c_97,2016-07-12 00:00:08,2016-08-03,09:30:00,2016-08-04,4,146800
r418,h_37,c_97,2016-09-16 19:05:16,2016-09-17,11:30:00,2016-09-19,2,100400
r419,h_259,c_97,2016-10-15 19:06:49,2016-10-22,10:00:00,2016-10-23,4,233600
r420,h_90,c_97,2016-10-25 02:40:55,2016-11-05,11:30:00,2016-11-08,4,96000
r421,h_149,c_97,2016-12-03 15:23:36,2016-12-04,11:00:00,2016-12-07,3,230400
r422,h_120,c_98,2016-01-12 17:49:41,2016-01-16,09:30:00,2016-01-19,1,130200
r423,h_66,c_98,2016-06-18 08:01:12,2016-06-21,12:30:00,2016-06-22,1,34600
r424,h_191,c_98,2016-09-11 20:33:31,2016-09-28,09:00:00,2016-09-29,4,165200
r425,h_90,c_98,2017-03-07 22:27:14,2017-03-25,11:00:00,2017-03-26,2,16000
r426,h_157,c_98,2017-08-15 19:18:56,2017-08-19,10:00:00,2017-08-22,2,207600
r427,h_223,c_99,2016-03-22 01:26:47,2016-03-29,09:30:00,2016-03-31,3,411000
r428,h_85,c_99,2016-04-05 13:37:10,2016-04-12,11:30:00,2016-04-14,4,172000
r429,h_86,c_99,2016-06-16 22:55:02,2016-07-16,10:30:00,2016-07-17,3,64200
r430,h_179,c_99,2016-11-29 11:43:02,2016-12-27,12:30:00,2016-12-28,4,22400
r431,h_34,c_99,2017-05-01 13:34:46,2017-05-25,12:00:00,2017-05-28,4,102000
r432,h_223,c_99,2017-08-07 11:34:54,2017-08-07,12:00:00,2017-08-08,1,68500
r433,h_217,c_99,2017-12-10 18:27:00,2017-12-14,12:00:00,2017-12-15,4,45600
r434,h_193,c_99,2018-02-24 09:03:02,2018-03-23,11:30:00,2018-03-26,2,351000
r435,h_245,c_100,2016-02-15 18:42:25,2016-03-01,11:00:00,2016-03-02,1,13800
r436,h_155,c_100,2016-06-06 13:31:31,2016-06-17,09:00:00,2016-06-18,3,72300
r437,h_179,c_100,2016-07-25 13:11:16,2016-08-11,10:30:00,2016-08-13,3,33600
r438,h_102,c_100,2017-01-27 03:26:39,2017-02-17,11:00:00,2017-02-20,1,18000
r439,h_272,c_100,2017-08-16 12:12:32,2017-08-16,10:00:00,2017-08-18,2,113600
r440,h_64,c_101,2016-05-19 20:23:21,2016-06-07,09:30:00,2016-06-08,4,64000
r441,h_50,c_101,2016-11-12 17:20:07,2016-11-12,11:30:00,2016-11-15,1,15300
r442,h_265,c_101,2017-02-04 02:02:45,2017-03-01,09:00:00,2017-03-04,2,111600
r443,h_154,c_101,2017-07-26 03:44:09,2017-07-26,12:30:00,2017-07-29,3,87300
r444,h_215,c_101,2017-11-10 16:30:07,2017-11-29,11:30:00,2017-11-30,1,15400
r445,h_72,c_102,2016-06-19 13:25:48,2016-07-06,09:30:00,2016-07-08,2,38800
r446,h_234,c_103,2016-06-13 06:22:23,2016-06-20,12:00:00,2016-06-22,1,11200
r447,h_141,c_103,2016-08-30 17:20:01,2016-09-17,12:00:00,2016-09-19,2,70800
r448,h_164,c_103,2017-03-07 00:27:08,2017-03-20,12:00:00,2017-03-22,1,25400
r449,h_140,c_103,2017-07-24 17:20:08,2017-07-25,10:00:00,2017-07-27,3,60600
r450,h_207,c_103,2017-08-11 12:30:58,2017-08-22,09:00:00,2017-08-24,1,17600
r451,h_262,c_103,2018-01-12 06:49:39,2018-01-31,09:30:00,2018-02-02,4,152000
r452,h_178,c_103,2018-02-06 09:17:29,2018-02-21,12:00:00,2018-02-24,3,189000
r453,h_193,c_103,2018-08-11 17:14:35,2018-08-20,11:00:00,2018-08-22,4,468000
r454,h_207,c_104,2016-01-17 15:48:57,2016-02-12,09:30:00,2016-02-13,4,35200
r455,h_19,c_104,2016-07-21 20:54:23,2016-07-27,11:30:00,2016-07-30,3,108000
r456,h_187,c_105,2016-03-29 12:59:02,2016-03-31,09:30:00,2016-04-01,2,36600
r457,h_255,c_105,2016-05-18 06:03:15,2016-05-29,12:30:00,2016-06-01,3,346500
r458,h_172,c_106,2016-01-20 23:34:39,2016-01-23,12:30:00,2016-01-25,2,64000
r459,h_36,c_106,2016-07-07 10:10:48,2016-07-17,10:30:00,2016-07-18,3,90900
r460,h_20,c_106,2016-10-04 23:14:14,2016-11-02,11:30:00,2016-11-04,1,14200
r461,h_232,c_106,2017-03-11 04:41:50,2017-03-28,09:30:00,2017-03-29,3,85500
r462,h_55,c_106,2017-06-16 04:08:24,2017-06-21,10:30:00,2017-06-24,1,42600
r463,h_165,c_107,2016-04-21 01:34:13,2016-05-06,09:30:00,2016-05-09,1,53400
r464,h_275,c_107,2016-05-15 13:40:33,2016-05-30,12:00:00,2016-05-31,1,18600
r465,h_220,c_107,2016-09-29 02:45:42,2016-10-19,11:00:00,2016-10-22,1,37200
r466,h_81,c_107,2016-11-02 14:04:57,2016-11-14,11:00:00,2016-11-16,3,74400
r467,h_100,c_107,2016-11-29 06:01:52,2016-11-30,12:00:00,2016-12-03,4,57600
r468,h_251,c_108,2016-06-08 07:03:12,2016-06-18,10:00:00,2016-06-20,2,22800
r469,h_215,c_108,2016-09-09 07:03:45,2016-09-27,12:30:00,2016-09-29,3,92400
r470,h_120,c_108,2017-03-03 19:14:46,2017-03-04,10:30:00,2017-03-06,2,173600
r471,h_24,c_108,2017-04-07 19:20:09,2017-04-26,11:00:00,2017-04-28,1,9200
r472,h_238,c_108,2017-08-18 16:12:20,2017-09-17,10:30:00,2017-09-18,2,17600
r473,h_144,c_108,2018-03-11 03:27:53,2018-03-12,10:30:00,2018-03-13,1,10000
r474,h_42,c_108,2018-05-13 20:49:36,2018-06-02,12:30:00,2018-06-05,1,33900
r475,h_242,c_108,2018-11-07 22:19:18,2018-11-19,10:00:00,2018-11-20,1,8300
r476,h_149,c_109,2016-04-14 02:35:53,2016-04-17,10:00:00,2016-04-18,3,76800
r477,h_182,c_109,2016-06-09 19:05:43,2016-07-07,12:30:00,2016-07-08,2,31000
r478,h_127,c_109,2016-07-21 14:32:46,2016-08-11,09:00:00,2016-08-14,4,504000
r479,h_179,c_110,2016-01-02 05:24:11,2016-01-21,10:30:00,2016-01-24,3,50400
r480,h_235,c_110,2016-02-18 16:55:29,2016-03-18,09:30:00,2016-03-19,2,8400
r481,h_272,c_111,2016-02-24 18:16:29,2016-03-18,10:30:00,2016-03-21,2,170400
r482,h_228,c_112,2016-03-10 00:44:14,2016-03-19,10:30:00,2016-03-20,2,15400
r483,h_161,c_112,2016-03-20 21:46:48,2016-04-02,12:00:00,2016-04-03,3,133800
r484,h_163,c_112,2016-04-11 04:31:56,2016-05-05,09:00:00,2016-05-07,4,171200
r485,h_98,c_112,2016-06-06 13:43:26,2016-06-24,09:00:00,2016-06-25,4,75600
r486,h_199,c_112,2016-09-19 04:01:03,2016-10-04,12:30:00,2016-10-06,1,36400
r487,h_266,c_112,2017-01-25 22:18:09,2017-02-06,11:00:00,2017-02-08,2,46400
r488,h_134,c_113,2016-06-09 05:05:32,2016-06-29,11:30:00,2016-07-02,4,811200
r489,h_78,c_114,2016-06-16 13:47:53,2016-07-05,12:30:00,2016-07-06,2,21400
r490,h_273,c_114,2016-11-23 20:06:28,2016-12-01,10:00:00,2016-12-04,3,404100
r491,h_208,c_114,2017-01-22 21:15:13,2017-01-24,11:30:00,2017-01-27,3,80100
r492,h_136,c_114,2017-05-28 18:51:47,2017-06-11,11:00:00,2017-06-12,4,82800
r493,h_293,c_114,2017-08-08 06:17:16,2017-08-14,09:00:00,2017-08-17,2,184800
r494,h_170,c_114,2017-10-20 11:48:28,2017-11-07,12:30:00,2017-11-10,1,74100
r495,h_200,c_114,2017-12-02 05:31:16,2017-12-28,09:30:00,2017-12-30,2,33600
r496,h_282,c_114,2018-06-07 00:52:43,2018-06-12,11:30:00,2018-06-14,4,168800
r497,h_82,c_118,2016-02-15 19:41:50,2016-03-07,11:30:00,2016-03-08,4,50800
r498,h_72,c_118,2016-08-09 11:46:24,2016-08-16,12:30:00,2016-08-19,1,29100
r499,h_15,c_118,2017-02-11 01:27:42,2017-02-12,09:30:00,2017-02-13,3,12900
r500,h_127,c_118,2017-08-10 11:37:56,2017-08-22,12:00:00,2017-08-25,1,126000
r501,h_191,c_118,2018-02-18 09:19:20,2018-02-27,12:30:00,2018-03-02,3,371700
r502,h_246,c_118,2018-05-15 23:40:48,2018-05-20,10:00:00,2018-05-21,1,38800
r503,h_160,c_119,2016-05-29 09:24:54,2016-06-09,11:30:00,2016-06-10,2,24800
r504,h_115,c_119,2016-06-26 10:24:06,2016-07-14,10:30:00,2016-07-17,3,369000
r505,h_56,c_119,2016-08-23 23:29:14,2016-09-02,10:00:00,2016-09-05,4,382800
r506,h_160,c_119,2016-10-12 16:25:35,2016-10-18,09:00:00,2016-10-21,4,148800
r507,h_49,c_119,2017-04-13 10:09:25,2017-04-30,11:30:00,2017-05-02,4,122400
r508,h_293,c_119,2017-06-17 13:23:03,2017-07-10,11:30:00,2017-07-11,3,92400
r509,h_69,c_119,2017-09-13 03:26:15,2017-09-17,11:30:00,2017-09-18,1,10200
r510,h_262,c_119,2017-10-09 06:13:30,2017-10-11,10:00:00,2017-10-14,4,228000
r511,h_96,c_120,2016-04-21 10:11:10,2016-05-08,10:00:00,2016-05-09,2,14800
r512,h_249,c_120,2016-07-27 09:59:43,2016-08-21,10:00:00,2016-08-23,3,292200
r513,h_57,c_120,2016-09-03 08:27:54,2016-09-17,12:00:00,2016-09-18,1,41000
r514,h_74,c_120,2016-10-06 03:12:04,2016-10-11,12:30:00,2016-10-14,2,28800
r515,h_83,c_120,2016-11-14 12:11:19,2016-12-13,12:30:00,2016-12-16,3,559800
r516,h_238,c_120,2017-05-10 02:14:43,2017-05-13,09:30:00,2017-05-14,1,8800
r517,h_210,c_120,2017-10-05 17:54:51,2017-10-30,11:30:00,2017-11-01,3,58200
r518,h_202,c_120,2018-04-23 10:01:46,2018-05-11,10:00:00,2018-05-12,4,58000
r519,h_285,c_121,2016-04-13 03:45:02,2016-04-24,10:30:00,2016-04-27,1,35700
r520,h_253,c_121,2016-05-08 17:34:58,2016-05-20,09:30:00,2016-05-22,4,41600
r521,h_79,c_122,2016-06-07 10:49:56,2016-06-08,12:00:00,2016-06-09,1,20000
r522,h_23,c_122,2016-06-15 07:09:59,2016-06-28,10:30:00,2016-07-01,2,390600
r523,h_72,c_122,2016-08-23 19:01:55,2016-09-05,11:00:00,2016-09-07,1,19400
r524,h_67,c_122,2017-01-26 19:51:02,2017-01-27,09:30:00,2017-01-29,1,63600
r525,h_227,c_122,2017-06-09 11:38:28,2017-07-09,09:00:00,2017-07-11,1,15800
r526,h_269,c_122,2017-10-02 22:46:45,2017-10-14,11:30:00,2017-10-17,3,608400
r527,h_39,c_124,2016-02-04 22:34:10,2016-02-08,12:30:00,2016-02-11,1,15000
r528,h_159,c_124,2016-07-27 14:10:06,2016-08-26,10:00:00,2016-08-27,2,129400
r529,h_150,c_124,2017-02-16 13:47:18,2017-03-16,09:30:00,2017-03-19,4,302400
r530,h_287,c_124,2017-07-05 02:27:15,2017-08-02,09:30:00,2017-08-04,3,87000
r531,h_81,c_124,2017-10-09 09:59:56,2017-10-19,09:30:00,2017-10-21,2,49600
r532,h_28,c_124,2017-11-18 14:07:28,2017-11-24,11:00:00,2017-11-26,1,11400
r533,h_177,c_124,2018-02-12 05:22:58,2018-03-06,09:30:00,2018-03-09,2,420600
r534,h_149,c_124,2018-06-24 02:26:54,2018-07-22,10:00:00,2018-07-24,2,102400
r535,h_149,c_125,2016-01-27 10:44:36,2016-01-31,09:30:00,2016-02-02,4,204800
r536,h_183,c_125,2016-05-30 19:38:16,2016-05-31,12:30:00,2016-06-03,4,118800
r537,h_139,c_126,2016-02-24 16:28:52,2016-03-18,12:30:00,2016-03-21,1,47400
r538,h_9,c_126,2016-04-19 04:56:18,2016-05-19,11:30:00,2016-05-20,1,31400
r539,h_98,c_126,2016-10-07 04:27:14,2016-11-01,09:30:00,2016-11-02,3,56700
r540,h_190,c_126,2016-12-03 14:50:43,2016-12-09,12:00:00,2016-12-12,3,71100
r541,h_176,c_128,2016-05-04 12:34:35,2016-05-27,09:00:00,2016-05-30,4,208800
r542,h_35,c_128,2016-08-10 00:07:11,2016-08-30,09:30:00,2016-08-31,4,14000
r543,h_122,c_128,2016-11-20 02:37:05,2016-11-22,11:30:00,2016-11-23,2,13400
r544,h_284,c_128,2017-01-22 19:24:31,2017-01-28,10:30:00,2017-01-31,4,120000
r545,h_214,c_128,2017-05-19 22:28:04,2017-06-06,12:00:00,2017-06-08,2,194400
r546,h_228,c_128,2017-11-20 02:27:32,2017-11-29,10:30:00,2017-12-01,2,30800
r547,h_201,c_128,2017-12-07 06:02:17,2018-01-04,11:30:00,2018-01-05,3,26700
r548,h_172,c_129,2016-05-24 14:17:23,2016-06-15,09:30:00,2016-06-17,2,64000
r549,h_62,c_129,2016-10-02 15:37:02,2016-10-06,11:30:00,2016-10-08,4,374400
r550,h_70,c_129,2017-03-19 21:24:47,2017-04-13,11:00:00,2017-04-14,1,7800
r551,h_247,c_129,2017-07-30 07:07:05,2017-08-18,09:30:00,2017-08-20,1,142400
r552,h_189,c_129,2017-09-05 18:32:32,2017-09-09,10:00:00,2017-09-10,3,24000
r553,h_212,c_130,2016-02-21 12:59:31,2016-02-21,10:00:00,2016-02-24,2,73800
r554,h_218,c_130,2016-03-04 20:17:43,2016-03-16,10:00:00,2016-03-17,4,84000
r555,h_3,c_131,2016-02-10 00:25:39,2016-02-22,09:30:00,2016-02-24,4,330400
r556,h_106,c_131,2016-03-20 12:43:00,2016-03-24,11:00:00,2016-03-27,3,199800
r557,h_118,c_131,2016-09-01 16:34:15,2016-09-16,10:30:00,2016-09-17,2,21600
r558,h_62,c_131,2017-02-24 15:53:27,2017-03-05,12:30:00,2017-03-07,1,93600
r559,h_163,c_132,2016-04-26 00:03:49,2016-05-05,10:30:00,2016-05-08,4,256800
r560,h_283,c_132,2016-07-26 02:43:47,2016-08-02,11:30:00,2016-08-03,4,81200
r561,h_174,c_132,2016-10-19 05:00:17,2016-10-31,09:30:00,2016-11-03,3,198000
r562,h_185,c_133,2016-03-02 01:47:13,2016-03-10,11:30:00,2016-03-13,4,115200
r563,h_30,c_134,2016-06-21 03:13:45,2016-06-21,12:30:00,2016-06-23,3,46200
r564,h_69,c_134,2016-07-09 00:46:27,2016-07-26,12:00:00,2016-07-27,2,20400
r565,h_177,c_134,2016-11-04 02:00:08,2016-11-28,11:00:00,2016-11-29,3,210300
r566,h_72,c_134,2017-05-01 15:09:11,2017-05-15,10:30:00,2017-05-17,4,77600
r567,h_81,c_135,2016-03-07 18:52:35,2016-03-24,12:00:00,2016-03-25,2,24800
